Fighter,Elo,Opponent,Change
Viacheslav Borshchev,1132.74,Nazim Sadykhov,33.17
Viacheslav Borshchev,1003.62,Chase Hooper,-129.12
Viacheslav Borshchev,1085.34,James Llontop,81.72
Tom Nolan,754.9,Nikolas Motta,-245.1
Tom Nolan,991.08,Victor Martinez,236.18
Tom Nolan,1084.92,Alex Reyes,93.84
Ikram Aliskerov,1235.46,Phil Hawes,235.46
Ikram Aliskerov,1084.75,Robert Whittaker,-150.71
Billy Ray Goff,1221.51,Yusaku Kinoshita,221.51
Billy Ray Goff,1083.86,Trey Waters,-137.65
Magomed Gadzhiyasulov,1082.25,Brendson Ribeiro,82.25
Valter Walker,815.11,Lukasz Brzeski,-184.89
Valter Walker,1081.9,Junior Tafa,266.79
Tarec Saffiedine,1151.41,Hyun Gyu Lim,151.41
Tarec Saffiedine,1099.34,Rory MacDonald,-52.07
Tarec Saffiedine,1267.5,Jake Ellenberger,168.16
Tarec Saffiedine,1198.17,Rick Story,-69.33
Tarec Saffiedine,1132.1,Dong Hyun Kim,-66.07
Tarec Saffiedine,1081.54,Rafael Dos Anjos,-50.56
Adam Wieczorek,1056.69,Anthony Hamilton,56.69
Adam Wieczorek,1221.23,Arjan Bhullar,164.54
Adam Wieczorek,1080.65,Marcos Rogerio de Lima,-140.58
Cameron Saaiman,1125.0,Steven Koslow,125.0
Cameron Saaiman,1229.21,Mana Martinez,104.21
Cameron Saaiman,1410.85,Terrence Mitchell,181.64
Cameron Saaiman,1262.3,Christian Rodriguez,-148.55
Cameron Saaiman,1078.88,Payton Talbott,-183.42
Geza Kalman,817.75,Joel Sutton,-182.25
Geza Kalman,1078.84,Dieusel Berto,261.09
Ronnie Lawrence,1095.19,Vince Cachero,95.19
Ronnie Lawrence,1214.41,Mana Martinez,119.22
Ronnie Lawrence,1078.0,Saidyokub Kakhramonov,-136.41
Mike Russow,1146.97,Justin McCully,146.97
Mike Russow,1298.01,Todd Duffee,151.04
Mike Russow,1474.97,Jon Madsen,176.96
Mike Russow,1528.97,Jon Olav Einemo,54.0
Mike Russow,1266.3,Fabricio Werdum,-262.67
Mike Russow,1077.91,Shawn Jordan,-188.39
Mizuki,1149.36,Wu Yanan,149.36
Mizuki,1017.87,Amanda Lemos,-131.49
Mizuki,1077.8,Hannah Goldy,59.93
Johnny Case,1124.81,Kazuki Tokudome,124.81
Johnny Case,1223.97,Frankie Perez,99.16
Johnny Case,1317.85,Francisco Trevino,93.88
Johnny Case,1400.38,Yan Cabral,82.53
Johnny Case,1236.36,Jake Matthews,-164.02
Johnny Case,1077.46,Anthony Rocco Martin,-158.9
Tim Credeur,1225.0,Cale Yarbrough,225.0
Tim Credeur,1375.0,Nate Loughran,150.0
Tim Credeur,1482.25,Nick Catone,107.25
Tim Credeur,1364.22,Nate Quarry,-118.03
Tim Credeur,1077.35,Ed Herman,-286.87
Keith Hackney,1225.0,Emmanuel Yarborough,225.0
Keith Hackney,1407.25,Joe Son,182.25
Keith Hackney,1257.1,Royce Gracie,-150.15
Keith Hackney,1077.27,Marco Ruas,-179.83
Antonina Shevchenko,1153.38,Ji Yeon Kim,153.38
Antonina Shevchenko,976.99,Roxanne Modafferi,-176.39
Antonina Shevchenko,1108.72,Lucie Pudilova,131.73
Antonina Shevchenko,1024.66,Katlyn Cerminara,-84.06
Antonina Shevchenko,1210.99,Ariane da Silva,186.33
Antonina Shevchenko,1006.63,Andrea Lee,-204.36
Antonina Shevchenko,897.73,Casey O'Neill,-108.9
Antonina Shevchenko,1075.1,Cortney Casey,177.37
Roman Mitichyan,1225.0,Dorian Price,225.0
Roman Mitichyan,1075.0,George Sotiropoulos,-150.0
Nate Loughran,1225.0,Johnny Rees,225.0
Nate Loughran,1075.0,Tim Credeur,-150.0
Dennis Bermudez,775.0,Diego Brandao,-225.0
Dennis Bermudez,964.31,Pablo Garza,189.31
Dennis Bermudez,1149.64,Tommy Hayden,185.33
Dennis Bermudez,1210.42,Matt Grice,60.78
Dennis Bermudez,1330.74,Max Holloway,120.32
Dennis Bermudez,1498.48,Steven Siler,167.74
Dennis Bermudez,1571.63,Jimy Hettes,73.15
Dennis Bermudez,1694.18,Clay Guida,122.55
Dennis Bermudez,1427.35,Ricardo Lamas,-266.83
Dennis Bermudez,1276.62,Jeremy Stephens,-150.73
Dennis Bermudez,1412.67,Tatsuya Kawajiri,136.05
Dennis Bermudez,1510.64,Rony Jason,97.97
Dennis Bermudez,1276.81,Chan Sung Jung,-233.83
Dennis Bermudez,1216.02,Darren Elkins,-60.79
Dennis Bermudez,1085.05,Andre Fili,-130.97
Dennis Bermudez,975.3,Ricky Glenn,-109.75
Dennis Bermudez,1074.37,Te Edwards,99.07
Godofredo Pepey,875.0,Rony Jason,-125.0
Godofredo Pepey,1026.93,Milton Vieira,151.93
Godofredo Pepey,800.5,Felipe Arantes,-226.43
Godofredo Pepey,586.08,Sam Sicilia,-214.42
Godofredo Pepey,873.4,Noad Lahat,287.32
Godofredo Pepey,1098.75,Dashon Johnson,225.35
Godofredo Pepey,1332.42,Andre Fili,233.67
Godofredo Pepey,1245.99,Darren Elkins,-86.43
Godofredo Pepey,1433.81,Mike de la Torre,187.82
Godofredo Pepey,1268.51,Shane Burgos,-165.3
Godofredo Pepey,1073.42,Mirsad Bektic,-195.09
Yana Santos,841.51,Cristiane Justino,-158.49
Yana Santos,1003.08,Lina Lansberg,161.57
Yana Santos,1150.32,Marion Reneau,147.24
Yana Santos,1041.67,Aspen Ladd,-108.65
Yana Santos,1133.22,Julija Stoliarenko,91.55
Yana Santos,1294.06,Ketlen Vieira,160.84
Yana Santos,1058.95,Irene Aldana,-235.11
Yana Santos,978.25,Holly Holm,-80.7
Yana Santos,885.59,Karol Rosa,-92.66
Yana Santos,1071.83,Chelsea Chandler,186.24
Andrew Sanchez,1125.0,Khalil Rountree Jr.,125.0
Andrew Sanchez,1255.29,Trevor Smith,130.29
Andrew Sanchez,1083.32,Anthony Smith,-171.97
Andrew Sanchez,910.17,Ryan Janes,-173.15
Andrew Sanchez,1077.26,Markus Perez,167.09
Andrew Sanchez,1185.85,Marc-Andre Barriault,108.59
Andrew Sanchez,1091.28,Marvin Vettori,-94.57
Andrew Sanchez,1305.09,Wellington Turman,213.81
Andrew Sanchez,1163.74,Makhmud Muradov,-141.35
Andrew Sanchez,1071.26,Bruno Silva,-92.48
Jamey-Lyn Horth,1125.0,Hailey Cowan,125.0
Jamey-Lyn Horth,957.87,Veronica Hardy,-167.13
Jamey-Lyn Horth,1071.16,Ivana Petrovic,113.29
Sam Hughes,804.99,Tecia Pennington,-195.01
Sam Hughes,729.52,Loma Lookboonmee,-75.47
Sam Hughes,669.15,Luana Pinheiro,-60.37
Sam Hughes,834.3,Istela Nunes,165.15
Sam Hughes,983.8,Elise Reed,149.5
Sam Hughes,882.08,Piera Rodriguez,-101.72
Sam Hughes,1031.6,Jaqueline Amorim,149.52
Sam Hughes,890.29,Yazmin Jauregui,-141.31
Sam Hughes,1070.74,Viktoriia Dudakova,180.45
JJ Aldrich,873.01,Juliana Lima,-126.99
JJ Aldrich,1024.26,Chan-Mi Jeon,151.25
JJ Aldrich,1171.5,Danielle Taylor,147.24
JJ Aldrich,1307.96,Polyana Viana,136.46
JJ Aldrich,1126.03,Maycee Barber,-181.93
JJ Aldrich,1193.72,Lauren Mueller,67.69
JJ Aldrich,1032.95,Sabina Mazo,-160.77
JJ Aldrich,1194.38,Cortney Casey,161.43
JJ Aldrich,1281.31,Vanessa Demopoulos,86.93
JJ Aldrich,1381.88,Gillian Robertson,100.57
JJ Aldrich,1197.21,Erin Blanchfield,-184.67
JJ Aldrich,1011.41,Ariane da Silva,-185.8
JJ Aldrich,1095.83,Liang Na,84.42
JJ Aldrich,1225.68,Montana De La Rosa,129.85
JJ Aldrich,1069.4,Veronica Hardy,-156.28
Francisco Prado,919.96,Jamie Mullarkey,-80.04
Francisco Prado,1193.46,Ottman Azaitar,273.5
Francisco Prado,1068.64,Daniel Zellhuber,-124.82
Paddy Holohan,1230.11,Josh Sampo,230.11
Paddy Holohan,1061.62,Chris Kelades,-168.49
Paddy Holohan,1132.96,Shane Howell,71.34
Paddy Holohan,1203.1,Vaughan Lee,70.14
Paddy Holohan,1068.24,Louis Smolka,-134.86
Sultan Aliev,825.39,Kenny Robertson,-174.61
Sultan Aliev,1005.85,Bojan Velickovic,180.46
Sultan Aliev,916.38,Warlley Alves,-89.47
Sultan Aliev,1067.63,Keita Nakamura,151.25
Josh Koscheck,1225.0,Chris Sanford,225.0
Josh Koscheck,1436.5,Pete Spratt,211.5
Josh Koscheck,1252.2,Drew Fickett,-184.3
Josh Koscheck,1409.86,Ansar Chalangov,157.66
Josh Koscheck,1464.55,Dave Menne,54.69
Josh Koscheck,1626.28,Jonathan Goulet,161.73
Josh Koscheck,1680.25,Jeff Joslin,53.97
Josh Koscheck,1837.74,Diego Sanchez,157.49
Josh Koscheck,1682.39,Georges St-Pierre,-155.35
Josh Koscheck,1778.37,Dustin Hazelett,95.98
Josh Koscheck,1831.46,Chris Lytle,53.09
Josh Koscheck,1731.42,Thiago Alves,-100.04
Josh Koscheck,1890.3,Yoshiyuki Yoshida,158.88
Josh Koscheck,1591.19,Paulo Thiago,-299.11
Josh Koscheck,1744.31,Frank Trigg,153.12
Josh Koscheck,1872.32,Anthony Johnson,128.01
Josh Koscheck,1944.85,Paul Daley,72.53
Josh Koscheck,1902.39,Georges St-Pierre,-42.46
Josh Koscheck,2113.13,Matt Hughes,210.74
Josh Koscheck,2165.3,Mike Pierce,52.17
Josh Koscheck,2001.58,Johny Hendricks,-163.72
Josh Koscheck,1701.78,Robbie Lawler,-299.8
Josh Koscheck,1404.85,Tyron Woodley,-296.93
Josh Koscheck,1249.37,Jake Ellenberger,-155.48
Josh Koscheck,1067.08,Erick Silva,-182.29
Gustavo Lopez,920.13,Merab Dvalishvili,-79.87
Gustavo Lopez,1156.12,Anthony Birchak,235.99
Gustavo Lopez,1045.8,Adrian Yanez,-110.32
Gustavo Lopez,1066.83,Alatengheili,21.03
TJ Waldburger,1125.0,David Mitchell,125.0
TJ Waldburger,950.83,Johny Hendricks,-174.17
TJ Waldburger,1186.37,Mike Stumpf,235.54
TJ Waldburger,1413.42,Jake Hecht,227.05
TJ Waldburger,1312.98,Brian Ebersole,-100.44
TJ Waldburger,1405.72,Nick Catone,92.74
TJ Waldburger,1130.58,Adlan Amagov,-275.14
TJ Waldburger,1066.26,Mike Pyle,-64.32
Ron Waterman,1225.0,Chris Condo,225.0
Ron Waterman,939.47,Andre Roberts,-285.53
Ron Waterman,925.32,Tim Lajcik,-14.15
Ron Waterman,1066.2,Satoshi Honma,140.88
Leandro Silva,875.0,Ildemar Alcantara,-125.0
Leandro Silva,800.89,Francisco Trinaldo,-74.11
Leandro Silva,975.44,Charlie Brenneman,174.55
Leandro Silva,1105.73,Lewis Gonzalez,130.29
Leandro Silva,1256.25,Efrain Escudero,150.52
Leandro Silva,1130.35,Jason Saggo,-125.9
Leandro Silva,1064.97,Rustam Khabilov,-65.38
Jordan Leavitt,1262.68,Matt Wiman,262.68
Jordan Leavitt,1103.56,Claudio Puelles,-159.12
Jordan Leavitt,1202.08,Matt Sayles,98.52
Jordan Leavitt,1287.79,Trey Ogden,85.71
Jordan Leavitt,1158.77,Paddy Pimblett,-129.02
Jordan Leavitt,1351.7,Victor Martinez,192.93
Jordan Leavitt,1064.89,Chase Hooper,-286.81
Tsuyoshi Kohsaka,1148.33,Kimo Leopoldo,148.33
Tsuyoshi Kohsaka,1314.56,Pete Williams,166.23
Tsuyoshi Kohsaka,1110.64,Bas Rutten,-203.92
Tsuyoshi Kohsaka,1237.53,Tim Lajcik,126.89
Tsuyoshi Kohsaka,1174.95,Pedro Rizzo,-62.58
Tsuyoshi Kohsaka,1063.87,Ricco Rodriguez,-111.08
Kendall Grove,1125.0,Ed Herman,125.0
Kendall Grove,1324.12,Chris Price,199.12
Kendall Grove,1423.52,Alan Belcher,99.4
Kendall Grove,1126.26,Patrick Cote,-297.26
Kendall Grove,841.62,Jorge Rivera,-284.64
Kendall Grove,1039.71,Evan Tanner,198.09
Kendall Grove,1280.73,Jason Day,241.02
Kendall Grove,1132.12,Ricardo Almeida,-148.61
Kendall Grove,1334.77,Jake Rosholt,202.65
Kendall Grove,1156.7,Mark Munoz,-178.07
Kendall Grove,1265.81,Goran Reljic,109.11
Kendall Grove,1204.89,Demian Maia,-60.92
Kendall Grove,1063.4,Tim Boetsch,-141.49
Stefan Struve,826.21,Junior Dos Santos,-173.79
Stefan Struve,994.92,Denis Stojnic,168.71
Stefan Struve,1221.02,Chase Gormley,226.1
Stefan Struve,1379.95,Paul Buentello,158.93
Stefan Struve,1123.56,Roy Nelson,-256.39
Stefan Struve,1247.96,Christian Morecraft,124.4
Stefan Struve,1468.01,Sean McCorkle,220.05
Stefan Struve,1205.61,Travis Browne,-262.4
Stefan Struve,1311.93,Pat Barry,106.32
Stefan Struve,1429.3,Dave Herman,117.37
Stefan Struve,1651.98,Lavar Johnson,222.68
Stefan Struve,1764.29,Stipe Miocic,112.31
Stefan Struve,1578.11,Mark Hunt,-186.18
Stefan Struve,1282.13,Alistair Overeem,-295.98
Stefan Struve,1371.47,Antonio Rodrigo Nogueira,89.34
Stefan Struve,1241.96,Jared Rosholt,-129.51
Stefan Struve,1411.21,Antonio Silva,169.25
Stefan Struve,1552.88,Daniel Omielanczuk,141.67
Stefan Struve,1386.15,Alexander Volkov,-166.73
Stefan Struve,1270.78,Andrei Arlovski,-115.37
Stefan Struve,1146.43,Marcin Tybura,-124.35
Stefan Struve,1325.51,Marcos Rogerio de Lima,179.08
Stefan Struve,1339.88,Ben Rothwell,14.37
Stefan Struve,1063.38,Tai Tuivasa,-276.5
Josiane Nunes,1269.11,Bea Malecki,269.11
Josiane Nunes,1345.39,Ramona Pascual,76.28
Josiane Nunes,1397.01,Zarah Fairn,51.62
Josiane Nunes,1220.87,Chelsea Chandler,-176.14
Josiane Nunes,1063.15,Jacqueline Cavalcanti,-157.72
Troy Mandaloniz,1225.0,Richie Hightower,225.0
Troy Mandaloniz,1062.88,Paul Kelly,-162.12
Megan Anderson,915.22,Holly Holm,-84.78
Megan Anderson,708.17,Felicia Spencer,-207.05
Megan Anderson,984.6,Zarah Fairn,276.43
Megan Anderson,1212.92,Norma Dumont,228.32
Megan Anderson,1062.82,Amanda Nunes,-150.1
Marc Diakiese,1099.37,Lukasz Sajewski,99.37
Marc Diakiese,1226.61,Frankie Perez,127.24
Marc Diakiese,1427.88,Teemu Packalen,201.27
Marc Diakiese,1250.21,Drakkar Klose,-177.67
Marc Diakiese,1117.09,Dan Hooker,-133.12
Marc Diakiese,940.94,Nasrat Haqparast,-176.15
Marc Diakiese,1133.31,Joe Duffy,192.37
Marc Diakiese,1285.23,Lando Vannata,151.92
Marc Diakiese,1106.79,Rafael Fiziev,-178.44
Marc Diakiese,846.43,Rafael Alves,-260.36
Marc Diakiese,1028.69,Viacheslav Borshchev,182.26
Marc Diakiese,1164.67,Damir Hadzovic,135.98
Marc Diakiese,1001.29,Michael Johnson,-163.38
Marc Diakiese,920.2,Joel Alvarez,-81.09
Marc Diakiese,1062.13,Kaue Fernandes,141.93
Jutaro Nakao,1204.9,Tony DeSouza,204.9
Jutaro Nakao,1061.83,Sean Sherk,-143.07
Vanessa Demopoulos,913.07,JJ Aldrich,-86.93
Vanessa Demopoulos,1103.83,Silvana Gomez Juarez,190.76
Vanessa Demopoulos,1193.76,Jinh Yu Frey,89.93
Vanessa Demopoulos,1277.82,Maria Oliveira,84.06
Vanessa Demopoulos,1103.88,Karolina Kowalkiewicz,-173.94
Vanessa Demopoulos,1202.13,Kanako Murata,98.25
Vanessa Demopoulos,1293.0,Emily Ducote,90.87
Vanessa Demopoulos,1061.67,Jaqueline Amorim,-231.33
Ramazan Emeev,1196.18,Sam Alvey,196.18
Ramazan Emeev,1367.64,Alberto Mina,171.46
Ramazan Emeev,1433.77,Stefan Sekulic,66.13
Ramazan Emeev,1346.01,Anthony Rocco Martin,-87.76
Ramazan Emeev,1414.02,Niklas Stolze,68.01
Ramazan Emeev,1487.41,David Zawada,73.39
Ramazan Emeev,1302.87,Danny Roberts,-184.54
Ramazan Emeev,1061.34,Jack Della Maddalena,-241.53
Joselyne Edwards,1118.05,Wu Yanan,118.05
Joselyne Edwards,1011.63,Karol Rosa,-106.42
Joselyne Edwards,1013.54,Jessica-Rose Clark,1.91
Joselyne Edwards,1119.57,Ramona Pascual,106.03
Joselyne Edwards,1183.19,Ji Yeon Kim,63.62
Joselyne Edwards,1251.6,Lucie Pudilova,68.41
Joselyne Edwards,1080.14,Nora Cornolle,-171.46
Joselyne Edwards,946.03,Ailin Perez,-134.11
Joselyne Edwards,1059.76,Tamires Vidal,113.73
Bruna Brasil,823.74,Denise Gomes,-176.26
Bruna Brasil,983.83,Shauna Bannon,160.09
Bruna Brasil,905.47,Loma Lookboonmee,-78.36
Bruna Brasil,1059.73,Molly McCann,154.26
Gray Maynard,1225.0,Joe Veres,225.0
Gray Maynard,1300.07,Dennis Siver,75.07
Gray Maynard,1460.76,Frankie Edgar,160.69
Gray Maynard,1576.41,Rich Clementi,115.65
Gray Maynard,1653.16,Jim Miller,76.75
Gray Maynard,1750.33,Roger Huerta,97.17
Gray Maynard,1844.94,Nate Diaz,94.61
Gray Maynard,2010.49,Kenny Florian,165.55
Gray Maynard,2005.71,Frankie Edgar,-4.78
Gray Maynard,1890.48,Frankie Edgar,-115.23
Gray Maynard,1928.19,Clay Guida,37.71
Gray Maynard,1674.19,TJ Grant,-254.0
Gray Maynard,1449.26,Nate Diaz,-224.93
Gray Maynard,1258.23,Ross Pearson,-191.03
Gray Maynard,1072.91,Alexander Yakovlev,-185.32
Gray Maynard,1159.28,Fernando Bruno,86.37
Gray Maynard,1026.9,Ryan Hall,-132.38
Gray Maynard,1174.01,Teruto Ishihara,147.11
Gray Maynard,1058.17,Nik Lentz,-115.84
Albert Duraev,1103.07,Roman Kopylov,103.07
Albert Duraev,979.39,Joaquin Buckley,-123.68
Albert Duraev,1153.04,Chidi Njokuani,173.65
Albert Duraev,1057.78,JunYong Park,-95.26
Dwayne Cason,1225.0,Houston Dorr,225.0
Dwayne Cason,1057.61,Mark Kerr,-167.39
Ramiz Brahimaj,871.5,Max Griffin,-128.5
Ramiz Brahimaj,1109.56,Sasha Palatnikov,238.06
Ramiz Brahimaj,967.83,Court McGee,-141.73
Ramiz Brahimaj,1173.25,Micheal Gillmore,205.42
Ramiz Brahimaj,1056.63,Themba Gorimbo,-116.62
Robert Peralta,1099.12,Mike Lullo,99.12
Robert Peralta,1280.12,Jason Young,181.0
Robert Peralta,1123.7,Akira Corassani,-156.42
Robert Peralta,1201.6,Estevan Payan,77.9
Robert Peralta,1373.04,Rony Jason,171.44
Robert Peralta,1147.95,Thiago Tavares,-225.09
Robert Peralta,1056.6,Clay Guida,-91.35
Nate Marquardt,1192.64,Ivan Salaverry,192.64
Nate Marquardt,1267.75,Joe Doerksen,75.11
Nate Marquardt,1351.06,Crafton Wallace,83.31
Nate Marquardt,1469.46,Dean Lister,118.4
Nate Marquardt,1284.69,Anderson Silva,-184.77
Nate Marquardt,1440.17,Jeremy Horn,155.48
Nate Marquardt,1310.44,Thales Leites,-129.73
Nate Marquardt,1593.39,Martin Kampmann,282.95
Nate Marquardt,1726.29,Wilson Gouveia,132.9
Nate Marquardt,1980.12,Demian Maia,253.83
Nate Marquardt,1781.48,Chael Sonnen,-198.64
Nate Marquardt,1964.27,Rousimar Palhares,182.79
Nate Marquardt,1809.65,Yushin Okami,-154.62
Nate Marquardt,1870.22,Dan Miller,60.57
Nate Marquardt,1611.09,Jake Ellenberger,-259.13
Nate Marquardt,1322.99,Hector Lombard,-288.1
Nate Marquardt,1536.49,James Te Huna,213.5
Nate Marquardt,1357.23,Brad Tavares,-179.26
Nate Marquardt,1273.54,Kelvin Gastelum,-83.69
Nate Marquardt,1422.57,CB Dollaway,149.03
Nate Marquardt,1209.55,Thiago Santos,-213.02
Nate Marquardt,1323.54,Tamdan McCrory,113.99
Nate Marquardt,1241.59,Sam Alvey,-81.95
Nate Marquardt,1188.25,Vitor Belfort,-53.34
Nate Marquardt,1056.55,Cezar Ferreira,-131.7
Victor Hugo,1125.0,Pedro Falcao,125.0
Victor Hugo,1056.12,Farid Basharat,-68.88
Sijara Eubanks,1116.31,Lauren Murphy,116.31
Sijara Eubanks,1208.68,Roxanne Modafferi,92.37
Sijara Eubanks,1110.9,Aspen Ladd,-97.78
Sijara Eubanks,957.67,Bethe Correia,-153.23
Sijara Eubanks,1054.19,Sarah Moras,96.52
Sijara Eubanks,1218.4,Julia Avila,164.21
Sijara Eubanks,1085.33,Ketlen Vieira,-133.07
Sijara Eubanks,962.37,Pannie Kianzad,-122.96
Sijara Eubanks,1195.46,Elise Reed,233.09
Sijara Eubanks,1054.32,Melissa Gatto,-141.14
Gabriel Santos,943.31,Lerone Murphy,-56.69
Gabriel Santos,1053.75,Yizha,110.44
Joaquim Silva,1125.0,Nazareno Malegarie,125.0
Joaquim Silva,1355.51,Andrew Holbrook,230.51
Joaquim Silva,1431.42,Reza Madadi,75.91
Joaquim Silva,1277.81,Vinc Pichel,-153.61
Joaquim Silva,1355.69,Jared Gordon,77.88
Joaquim Silva,1156.12,Nasrat Haqparast,-199.57
Joaquim Silva,917.65,Ricky Glenn,-238.47
Joaquim Silva,1011.92,Jesse Ronson,94.27
Joaquim Silva,959.51,Arman Tsarukyan,-52.41
Joaquim Silva,1107.74,Clay Guida,148.23
Joaquim Silva,1053.45,Drakkar Klose,-54.29
Royston Wee,1125.0,Dave Galera,125.0
Royston Wee,1224.12,Yao Zhikui,99.12
Royston Wee,1053.29,Guangyou Ning,-170.83
Keith Rockel,786.45,Eugene Jackson,-213.55
Keith Rockel,1052.5,Chris Liguori,266.05
Marcelo Guimaraes,1082.25,Dan Stittgen,82.25
Marcelo Guimaraes,1176.01,Andy Enz,93.76
Marcelo Guimaraes,1052.4,Vitor Miranda,-123.61
Jordan Rinaldi,947.33,Abel Trujillo,-52.67
Jordan Rinaldi,1193.49,Alvaro Herrera Mendoza,246.16
Jordan Rinaldi,1015.23,Gregor Gillespie,-178.26
Jordan Rinaldi,1123.75,Jason Knight,108.52
Jordan Rinaldi,1051.92,Arnold Allen,-71.83
Rich Attonito,1150.0,Jamie Yager,150.0
Rich Attonito,1244.49,Rafael Natal,94.49
Rich Attonito,1090.94,David Branch,-153.55
Rich Attonito,1247.03,Daniel Roberts,156.09
Rich Attonito,1051.18,Jake Hecht,-195.85
David Loiseau,1229.45,Mark Weir,229.45
David Loiseau,1061.05,Jorge Rivera,-168.4
David Loiseau,1273.01,Gideon Ray,211.96
David Loiseau,1373.81,Charles McCarthy,100.8
David Loiseau,1589.2,Evan Tanner,215.39
David Loiseau,1552.9,Rich Franklin,-36.3
David Loiseau,1460.38,Mike Swick,-92.52
David Loiseau,1265.57,Ed Herman,-194.81
David Loiseau,1050.24,Mario Miranda,-215.33
Ion Cutelaba,930.7,Misha Cirkunov,-69.3
Ion Cutelaba,1076.06,Jonathan Wilson,145.36
Ion Cutelaba,946.21,Jared Cannonier,-129.85
Ion Cutelaba,1173.14,Henrique da Silva,226.93
Ion Cutelaba,1448.73,Gadzhimurad Antigulov,275.59
Ion Cutelaba,1368.24,Glover Teixeira,-80.49
Ion Cutelaba,1547.26,Khalil Rountree Jr.,179.02
Ion Cutelaba,1273.96,Magomed Ankalaev,-273.3
Ion Cutelaba,1099.11,Magomed Ankalaev,-174.85
Ion Cutelaba,1106.43,Dustin Jacoby,7.32
Ion Cutelaba,1220.72,Devin Clark,114.29
Ion Cutelaba,976.1,Ryan Spann,-244.62
Ion Cutelaba,800.47,Johnny Walker,-175.63
Ion Cutelaba,696.08,Kennedy Nzechukwu,-104.39
Ion Cutelaba,981.74,Tanner Boser,285.66
Ion Cutelaba,904.04,Philipe Lins,-77.7
Ion Cutelaba,1049.24,Ivan Erslan,145.2
Cody Gibson,875.0,Aljamain Sterling,-125.0
Cody Gibson,1143.23,Johnny Bedford,268.23
Cody Gibson,958.41,Manvel Gamburyan,-184.82
Cody Gibson,815.74,Douglas Silva de Andrade,-142.67
Cody Gibson,715.48,Brad Katona,-100.26
Cody Gibson,657.2,Miles Johns,-58.28
Cody Gibson,905.34,Brian Kelleher,248.14
Cody Gibson,1049.14,Chad Anheliger,143.8
Erick Silva,1225.0,Luis Ramos,225.0
Erick Silva,957.25,Carlo Prater,-267.75
Erick Silva,1235.57,Charlie Brenneman,278.32
Erick Silva,1181.61,Jon Fitch,-53.96
Erick Silva,1353.53,Jason High,171.92
Erick Silva,1186.58,Dong Hyun Kim,-166.95
Erick Silva,1374.78,Takenori Sato,188.2
Erick Silva,1317.99,Matt Brown,-56.79
Erick Silva,1474.07,Mike Rhodes,156.08
Erick Silva,1656.36,Josh Koscheck,182.29
Erick Silva,1513.16,Neil Magny,-143.2
Erick Silva,1309.18,Nordine Taleb,-203.98
Erick Silva,1388.88,Luan Chagas,79.7
Erick Silva,1193.35,Yancy Medeiros,-195.53
Erick Silva,1047.65,Jordan Mein,-145.7
Rony Jason,1125.0,Godofredo Pepey,125.0
Rony Jason,1280.39,Sam Sicilia,155.39
Rony Jason,1473.92,Mike Wilkinson,193.53
Rony Jason,1189.27,Jeremy Stephens,-284.65
Rony Jason,1453.02,Steven Siler,263.75
Rony Jason,1281.58,Robert Peralta,-171.44
Rony Jason,1183.61,Dennis Bermudez,-97.97
Rony Jason,1046.08,Jeremy Kennedy,-137.53
Dione Barbosa,1125.0,Ernesta Kareckaite,125.0
Dione Barbosa,1045.49,Miranda Maverick,-79.51
Thomas Petersen,867.7,Jamal Pogues,-132.3
Thomas Petersen,1045.14,Mohammed Usman,177.44
Jimi Manuwa,1150.01,Kyle Kingsbury,150.01
Jimi Manuwa,1398.33,Cyrille Diabate,248.32
Jimi Manuwa,1317.21,Alexander Gustafsson,-81.12
Jimi Manuwa,1434.24,Jan Blachowicz,117.03
Jimi Manuwa,1354.58,Anthony Johnson,-79.66
Jimi Manuwa,1565.54,Ovince Saint Preux,210.96
Jimi Manuwa,1758.39,Corey Anderson,192.85
Jimi Manuwa,1484.16,Volkan Oezdemir,-274.23
Jimi Manuwa,1313.25,Jan Blachowicz,-170.91
Jimi Manuwa,1217.39,Thiago Santos,-95.86
Jimi Manuwa,1043.68,Aleksandar Rakic,-173.71
Tai Bowden,775.0,Steve Nelmark,-225.0
Tai Bowden,1042.75,Jack Nilson,267.75
Rory Singer,1225.0,Ross Pointon,225.0
Rory Singer,1290.53,Josh Haynes,65.53
Rory Singer,1161.32,Yushin Okami,-129.21
Rory Singer,1042.49,Jason MacDonald,-118.83
Rich Clementi,883.76,Yves Edwards,-116.24
Rich Clementi,771.7,Din Thomas,-112.06
Rich Clementi,922.41,Ross Pointon,150.71
Rich Clementi,813.89,Roan Carneiro,-108.52
Rich Clementi,1025.03,Anthony Johnson,211.14
Rich Clementi,1254.37,Melvin Guillard,229.34
Rich Clementi,1336.44,Sam Stout,82.07
Rich Clementi,1417.22,Terry Etim,80.78
Rich Clementi,1301.57,Gray Maynard,-115.65
Rich Clementi,1041.25,Gleison Tibau,-260.32
Daniel Kelly,1218.53,Luke Zachrich,218.53
Daniel Kelly,1323.81,Patrick Walsh,105.28
Daniel Kelly,1110.55,Sam Alvey,-213.26
Daniel Kelly,1179.54,Steve Montgomery,68.99
Daniel Kelly,1287.41,Antonio Carlos Junior,107.87
Daniel Kelly,1380.47,Chris Camozzi,93.06
Daniel Kelly,1565.34,Rashad Evans,184.87
Daniel Kelly,1382.68,Derek Brunson,-182.66
Daniel Kelly,1243.98,Elias Theodorou,-138.7
